Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4,NA,0,0,None,2,2,0,0,0,0,None,0
SS0.006,-0.15,0.01,-0.14,0.00,-0.00,0.00,0.04,-0.04,-0.01,-0.00,-0.00,0.00,0,55,20,32
0.016,-0.11,-0.01,-0.11,-0.00,0.00,-0.00,0.03,-0.01,0.01,0.00,0.00,-0.00,0,56,20,33
0.026,-0.14,0.00,-0.13,0.00,0.01,-0.00,0.04,-0.03,-0.01,0.00,-0.00,-0.00,0,59,20,37
0.036,-0.12,0.01,-0.12,-0.00,0.00,0.00,0.04,-0.05,-0.03,0.00,-0.00,-0.00,0,62,20,40
0.046,-0.12,0.00,-0.14,0.00,-0.00,0.00,0.01,-0.04,0.00,0.00,0.00,-0.00,0,64,20,43
0.057,-0.12,-0.02,-0.12,-0.00,-0.00,0.00,0.03,-0.03,-0.01,0.00,-0.01,-0.00,0,64,21,44
0.066,-0.14,-0.02,-0.13,-0.00,-0.00,0.00,0.05,-0.01,-0.02,0.00,-0.01,0.00,0,63,20,43
0.076,-0.14,0.01,-0.13,0.00,-0.00,0.00,0.04,0.00,-0.01,0.00,0.00,0.00,0,64,22,44
0.086,-0.15,0.00,-0.12,0.00,0.00,0.00,0.03,-0.02,0.00,0.00,0.00,0.00,0,65,21,45
0.097,-0.12,0.00,-0.11,0.00,0.00,-0.00,0.02,-0.04,-0.02,-0.00,-0.01,0.00,0,63,22,43
0.106,-0.13,0.00,-0.14,0.00,0.00,0.00,0.06,-0.04,-0.03,-0.00,0.00,-0.00,0,64,22,45
0.116,-0.11,0.00,-0.13,-0.00,0.00,0.00,0.04,-0.03,0.00,-0.00,0.00,-0.00,0,64,22,43
0.126,-0.15,0.00,-0.15,0.00,-0.00,-0.00,0.05,0.00,-0.01,0.00,0.00,-0.00,0,64,23,44
0.137,-0.13,0.00,-0.14,0.00,-0.00,0.00,0.01,-0.04,-0.04,-0.00,0.00,-0.00,0,67,23,48
0.147,-0.17,0.00,-0.14,0.00,0.00,0.00,0.03,-0.03,-0.02,-0.00,0.01,-0.00,0,68,23,47
0.156,-0.13,0.00,-0.14,-0.00,0.00,0.00,0.03,-0.03,0.00,0.00,0.01,-0.00,0,69,24,48
0.166,-0.14,0.00,-0.15,0.00,0.00,-0.00,0.01,-0.02,-0.01,0.00,0.01,-0.00,0,68,24,47
0.177,-0.12,0.01,-0.14,0.00,0.00,-0.00,0.03,-0.01,0.00,-0.00,0.00,0.00,0,69,24,48
0.186,-0.13,0.00,-0.17,-0.00,0.00,0.00,0.03,0.00,-0.01,0.00,-0.00,-0.00,0,70,24,48
0.196,-0.16,-0.01,-0.13,-0.00,0.00,0.00,0.03,-0.04,-0.01,0.00,-0.01,0.00,0,71,25,48
0.206,-0.15,0.00,-0.14,-0.00,0.00,0.00,0.03,-0.03,-0.02,0.00,-0.00,-0.00,0,70,24,48
0.216,-0.12,0.00,-0.14,-0.00,0.00,0.00,0.03,-0.03,0.00,-0.00,-0.00,0.00,0,69,25,47
0.227,-0.14,0.01,-0.15,0.00,-0.00,0.00,0.05,-0.03,-0.01,-0.00,-0.00,-0.00,0,70,26,47
0.236,-0.13,0.00,-0.13,-0.00,0.00,-0.00,0.03,-0.02,-0.05,0.00,0.00,0.00,0,67,26,43
0.246,-0.12,-0.02,-0.14,-0.00,0.00,0.00,0.05,-0.03,0.01,-0.00,0.01,-0.00,0,69,25,45
0.256,-0.11,0.00,-0.12,0.00,0.00,-0.00,0.03,-0.02,0.00,-0.00,0.01,-0.00,0,70,26,46
0.267,-0.15,-0.01,-0.16,0.00,0.00,-0.00,0.03,-0.03,0.00,0.00,0.01,-0.00,0,70,25,45
0.277,-0.15,0.00,-0.16,0.00,0.00,-0.00,0.03,-0.03,0.00,0.00,0.00,-0.00,0,70,25,45
0.286,-0.11,-0.01,-0.14,0.00,-0.00,-0.00,0.03,-0.03,-0.02,0.00,0.00,0.00,0,68,25,43
0.296,-0.13,0.00,-0.12,0.00,-0.00,0.00,0.02,-0.02,-0.02,0.00,0.00,-0.00,0,70,24,45
0.307,-0.13,0.00,-0.12,-0.00,-0.00,-0.00,0.02,-0.01,-0.03,0.00,-0.00,0.00,0,71,24,46
0.317,-0.12,0.01,-0.17,0.00,-0.00,0.00,0.05,-0.01,0.03,0.00,-0.00,0.00,0,70,24,45
0.327,-0.14,0.00,-0.11,-0.00,-0.00,0.00,0.03,-0.03,-0.01,-0.00,-0.00,-0.00,0,71,24,46
0.337,-0.13,0.01,-0.12,-0.00,0.00,0.00,0.03,-0.03,-0.01,0.00,0.00,-0.00,0,72,24,47
0.348,-0.14,0.01,-0.16,0.00,0.00,-0.00,0.03,-0.04,0.00,0.00,0.00,-0.00,0,72,24,48
0.357,-0.15,0.00,-0.14,0.00,0.01,-0.00,0.04,-0.03,-0.01,0.00,0.00,0.00,0,70,24,48
0.367,-0.12,0.00,-0.15,0.00,0.01,-0.00,0.03,-0.03,0.04,0.00,0.01,0.00,0,73,23,48
0.377,-0.12,0.00,-0.16,0.00,0.00,-0.00,0.02,-0.06,-0.01,0.00,0.01,-0.00,0,74,24,52
0.387,-0.13,0.00,-0.13,0.00,0.00,-0.00,0.00,0.00,-0.06,0.00,0.00,-0.00,0,75,23,50
0.398,-0.14,0.00,-0.16,0.00,-0.00,0.00,0.03,-0.03,0.01,-0.00,-0.00,-0.00,0,76,23,52
0.408,-0.14,-0.01,-0.15,0.00,0.00,-0.00,0.03,-0.01,0.00,0.00,-0.01,-0.00,0,79,23,53
0.417,-0.13,-0.02,-0.18,0.00,0.00,-0.00,0.02,-0.01,0.00,0.00,-0.01,0.00,0,77,23,53
0.427,-0.11,0.00,-0.16,-0.00,0.00,0.00,0.05,0.00,0.00,-0.00,-0.01,-0.00,0,77,24,52
0.438,-0.14,0.00,-0.12,0.00,-0.00,0.00,0.04,-0.05,-0.06,0.00,0.00,-0.00,0,75,24,51
0.448,-0.13,0.01,-0.13,-0.00,-0.00,0.01,0.01,-0.02,-0.03,0.00,0.01,-0.00,0,75,23,49
0.458,-0.16,0.01,-0.09,0.00,-0.01,0.00,0.01,-0.01,0.00,-0.00,0.00,-0.00,0,76,23,50
0.468,-0.13,0.00,-0.12,0.00,0.00,-0.00,0.04,-0.03,0.00,-0.00,-0.00,0.00,0,74,23,50
0.478,-0.13,0.00,-0.12,0.01,0.01,-0.01,-0.01,-0.01,0.03,0.00,0.01,-0.00,0,73,22,49
0.488,-0.12,-0.01,-0.14,0.00,0.01,-0.01,0.00,0.00,-0.02,0.00,-0.02,0.00,0,73,23,48
0.498,-0.13,0.00,-0.15,0.00,0.01,-0.00,0.07,-0.01,0.00,0.00,-0.02,0.00,0,75,22,50
0.508,-0.11,-0.03,-0.15,-0.00,-0.00,0.00,0.03,-0.06,-0.02,0.01,-0.00,0.00,0,74,23,49
0.519,-0.11,0.00,-0.19,-0.01,-0.01,0.01,-0.01,-0.05,-0.02,0.01,0.01,-0.00,0,74,22,49
0.529,-0.12,0.02,-0.15,-0.01,-0.02,0.01,0.05,-0.04,0.00,-0.01,-0.01,0.00,0,75,22,50
