Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4,NA,0,0,None,2,2,0,0,0,0,None,0
0.006,0.01,0.00,0.06,0.00,-0.00,-0.00,0.01,0.00,0.03,0.00,0.00,-0.00,0,56,20,34
0.016,0.03,-0.02,0.04,0.00,0.00,-0.00,0.04,0.02,0.02,0.00,-0.00,0.00,0,56,20,35
0.026,0.04,-0.02,0.03,-0.00,0.00,0.00,0.00,0.02,-0.05,-0.00,-0.00,-0.00,0,58,20,36
0.038,0.01,-0.02,0.07,0.00,-0.00,-0.00,0.00,-0.01,-0.01,-0.00,0.00,0.00,0,58,20,36
0.048,0.01,-0.02,0.04,0.00,0.00,-0.00,0.02,0.00,0.00,0.00,-0.00,0.00,0,59,20,38
0.058,0.02,-0.01,0.04,0.00,0.00,0.00,0.03,0.02,0.01,-0.00,0.00,-0.00,0,61,20,38
0.070,0.00,-0.01,0.04,0.00,0.00,0.00,-0.01,-0.01,-0.06,-0.00,0.00,0.00,0,60,20,37
0.084,0.02,-0.02,0.03,0.00,-0.00,0.00,-0.01,-0.01,-0.03,0.00,-0.00,0.00,0,58,20,36
0.095,0.01,-0.02,0.05,0.00,0.00,0.00,0.04,0.02,0.00,-0.00,-0.00,-0.00,0,59,19,37
0.106,0.03,0.00,0.05,0.00,0.00,0.00,0.01,0.00,-0.01,-0.00,0.00,0.00,0,61,21,39
0.116,0.03,-0.01,0.08,0.00,-0.00,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0,61,20,39
0.127,0.04,-0.01,0.04,0.00,-0.00,-0.00,0.00,0.00,0.02,0.00,0.00,0.00,0,62,20,39
0.137,0.02,0.00,0.05,0.00,-0.00,0.00,0.01,0.01,0.02,0.00,0.00,-0.00,0,62,21,40
0.147,0.01,0.00,0.02,-0.00,0.00,-0.00,0.00,0.02,-0.01,-0.00,0.00,0.00,0,63,20,41
0.156,0.01,-0.01,0.08,-0.00,0.00,-0.00,0.00,-0.01,0.00,0.00,-0.01,0.00,0,62,20,40
0.167,0.03,-0.01,0.03,0.00,-0.00,0.00,0.01,0.00,0.02,0.00,-0.00,-0.00,0,64,20,40
0.177,0.04,-0.01,0.03,-0.00,0.00,0.00,0.01,0.00,-0.02,-0.00,0.00,0.00,0,63,20,39
0.187,0.05,-0.02,0.03,-0.00,0.00,0.00,-0.01,-0.02,-0.05,0.00,-0.00,0.00,0,64,20,41
0.197,0.04,-0.01,0.05,-0.00,0.00,-0.00,0.00,-0.01,-0.02,0.00,0.00,0.00,0,64,20,42
