Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
0.675,-0.25,-0.27,-0.47,0,0,0,0.14,-0.02,0.12,0,0,0,958,858,51,14
0.687,-0.25,-0.27,-0.48,0,0,0,0.13,-0.01,0.09,0,0,0,959,843,51,14
0.702,-0.26,-0.28,-0.45,0,0,0,0.12,0,0.07,0,0,0,958,824,51,15
0.713,-0.24,-0.27,-0.49,0,0,0,0.11,-0.02,0.1,0,0,0,958,822,52,14
0.724,-0.24,-0.28,-0.48,0,0,0,0.12,0,0.08,0,0,0,958,846,50,14
0.734,-0.26,-0.28,-0.47,0,0,0,0.13,-0.02,0.08,0,0,0,958,808,51,15
0.745,-0.24,-0.28,-0.47,0,0,0,0.11,-0.04,0.08,0,0,0,958,824,51,14
0.756,-0.26,-0.26,-0.51,0,0,0,0.12,0,0.1,0,0,0,958,833,51,14
0.768,-0.26,-0.27,-0.49,0,0,0,0.12,-0.02,0.08,0,0,0,957,806,53,14
0.782,-0.26,-0.27,-0.49,0,0,0,0.13,-0.01,0.08,0,0,0,958,795,51,14
0.794,-0.25,-0.28,-0.48,0,0,0,0.12,-0.02,0.07,0,0,0,958,819,52,14
0.805,-0.25,-0.27,-0.48,0,0,0,0.12,-0.03,0.06,0,0,0,958,817,51,14
0.815,-0.25,-0.27,-0.47,0,0,0,0.11,-0.04,0.11,0,0,0,958,787,52,14
0.827,-0.25,-0.27,-0.47,0,0,0,0.12,-0.02,0.08,0,0,0,958,817,51,14
0.84,-0.25,-0.26,-0.47,0,0,0,0.13,-0.04,0.07,0,-0.01,0,958,820,51,14
0.853,-0.27,-0.26,-0.46,0,0,0,0.12,0,0.11,0,0,0,958,806,50,14
0.864,-0.27,-0.31,-0.48,0,0,0,0.11,0,0.07,0,0,0,957,787,51,14
0.875,-0.23,-0.29,-0.48,0,0.01,0,0.12,-0.01,0.1,0,0,0,959,820,51,13
