Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
0.007,-0.17,-0.05,-0.04,0.00,-0.00,0.00,0.03,-0.02,0.00,-0.00,-0.00,0.00,87,89,28,975
0.018,-0.17,-0.01,-0.03,-0.00,0.00,-0.00,0.03,-0.01,-0.03,-0.00,-0.00,0.00,82,89,30,975
0.028,-0.16,-0.01,-0.02,-0.00,0.00,-0.00,0.01,-0.02,-0.01,0.00,0.00,0.00,84,86,28,974
0.038,-0.16,-0.02,0.00,-0.00,0.00,0.00,0.03,-0.02,-0.01,0.00,-0.00,0.00,84,104,31,975
0.049,-0.18,-0.02,0.00,-0.00,0.00,0.00,0.01,-0.04,-0.03,-0.00,0.00,0.00,81,104,30,974
0.060,-0.17,-0.02,-0.04,-0.00,0.00,0.00,0.01,-0.02,-0.03,0.00,0.00,0.00,78,107,26,972
0.073,-0.17,-0.02,-0.01,0.00,0.00,-0.00,0.03,0.00,-0.03,0.00,-0.00,0.00,79,109,26,975
0.086,-0.17,-0.03,-0.01,0.00,-0.00,0.00,0.01,-0.01,-0.03,0.00,-0.00,0.00,77,107,26,976
0.098,-0.20,-0.03,0.00,0.00,-0.00,-0.00,0.01,-0.01,-0.02,0.00,-0.00,0.00,77,110,26,976
0.109,-0.18,-0.03,0.00,-0.00,0.00,-0.00,0.03,-0.01,0.00,0.00,0.00,0.00,74,109,26,975
0.119,-0.17,-0.02,0.00,0.00,0.00,0.00,0.03,-0.01,-0.04,-0.00,0.00,0.00,73,110,26,975
0.130,-0.18,-0.03,-0.01,0.00,0.00,0.00,0.04,-0.02,-0.03,-0.00,-0.00,0.00,71,109,26,975
0.143,-0.18,-0.03,-0.05,0.00,0.00,0.00,0.03,-0.01,-0.03,0.00,0.00,0.00,70,116,29,976
0.157,-0.17,-0.02,-0.01,-0.00,-0.00,-0.00,0.03,0.00,-0.01,-0.00,-0.01,0.00,67,114,27,971
0.168,-0.16,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,-0.02,0.00,0.00,0.00,68,113,29,976
0.180,-0.18,-0.03,-0.03,0.00,0.00,0.00,0.03,-0.01,-0.01,-0.00,-0.00,0.00,69,108,32,975
0.191,-0.15,-0.04,-0.01,0.00,-0.00,0.00,0.01,0.00,-0.02,-0.00,0.00,-0.00,70,121,34,975
0.201,-0.17,-0.02,-0.05,-0.00,0.00,0.00,0.02,0.00,-0.03,-0.00,-0.01,0.00,66,116,37,976
0.215,-0.18,-0.01,0.00,0.00,0.00,-0.00,0.01,-0.01,-0.02,0.00,-0.00,0.00,67,117,42,975
0.228,-0.16,-0.02,-0.03,0.00,-0.00,-0.00,0.01,-0.01,-0.07,0.00,-0.00,-0.00,65,110,45,975
0.239,-0.20,-0.02,0.01,0.00,0.00,-0.00,0.02,0.01,-0.02,-0.00,0.00,-0.00,65,114,51,975
0.249,-0.18,-0.01,0.00,-0.00,0.00,0.00,0.04,-0.02,0.00,0.00,0.00,0.00,65,112,54,973
0.261,-0.15,-0.03,-0.04,0.00,0.00,0.00,0.03,0.00,-0.02,0.00,-0.00,0.00,63,108,57,975
0.276,-0.17,-0.04,-0.01,0.00,0.00,0.00,0.02,-0.01,-0.04,0.00,0.00,-0.00,63,109,63,974
0.288,-0.17,-0.04,-0.01,-0.00,0.00,-0.00,0.03,0.00,-0.02,-0.00,0.00,0.00,65,119,68,975
0.299,-0.17,-0.01,0.00,0.00,0.00,0.00,0.02,-0.02,0.00,0.00,0.00,-0.00,64,115,70,976
0.312,-0.16,-0.01,-0.03,0.00,-0.00,0.00,0.02,-0.02,-0.02,0.00,0.00,0.00,62,111,73,975
0.326,-0.17,-0.02,-0.02,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,-0.00,63,111,77,972
0.338,-0.18,-0.02,0.00,0.00,0.00,0.00,0.01,0.01,-0.02,0.00,-0.00,0.00,65,110,81,975
0.350,-0.16,-0.01,0.00,0.00,0.00,0.00,0.02,-0.02,-0.02,-0.00,0.00,0.00,63,113,81,975
0.362,-0.16,0.00,-0.03,0.00,0.00,-0.00,0.01,0.00,-0.02,-0.00,0.00,0.00,61,115,84,975
0.375,-0.17,-0.03,-0.03,0.00,0.00,-0.00,0.01,-0.01,-0.02,0.00,0.00,0.00,62,111,85,975
0.388,-0.16,-0.02,-0.01,0.00,0.00,-0.00,0.03,-0.01,-0.02,-0.00,-0.00,-0.00,65,108,87,976
0.400,-0.16,-0.02,-0.02,0.00,0.00,0.00,0.00,0.00,-0.02,-0.00,-0.00,-0.00,63,105,87,973
0.412,-0.17,-0.03,0.00,0.00,-0.00,-0.00,0.04,0.00,-0.02,0.00,-0.01,0.00,63,109,89,975
0.425,-0.17,-0.02,-0.01,0.00,0.00,0.00,0.03,0.00,-0.03,-0.00,0.00,0.00,64,110,90,975
0.439,-0.17,-0.01,-0.02,0.00,-0.00,0.00,0.03,0.01,-0.01,-0.00,0.00,0.00,63,110,91,976
0.450,-0.17,-0.02,0.03,0.00,-0.00,0.00,0.03,0.01,-0.02,-0.00,-0.00,0.00,63,112,93,973
0.462,-0.16,-0.01,0.00,0.00,-0.00,0.00,0.01,0.00,-0.02,0.00,-0.00,-0.00,63,115,92,975
0.476,-0.17,-0.01,-0.02,-0.00,0.00,-0.00,0.00,0.00,-0.02,-0.00,0.00,0.00,62,111,92,975
0.488,-0.20,-0.02,-0.04,0.00,0.00,0.00,0.02,0.00,-0.01,-0.00,0.00,0.00,66,105,92,975
0.500,-0.18,-0.01,-0.01,-0.00,-0.00,0.00,0.02,0.01,-0.03,-0.00,0.00,0.00,64,109,90,975
0.512,-0.18,-0.03,0.00,0.00,0.00,0.00,0.03,-0.01,-0.01,0.00,0.00,0.00,62,108,93,974
0.526,-0.18,0.00,0.00,-0.00,0.00,0.00,0.03,-0.01,-0.02,-0.00,-0.00,0.00,61,108,89,975
0.538,-0.16,-0.02,0.00,-0.00,0.00,0.00,0.01,0.00,-0.04,-0.00,0.00,-0.00,63,107,89,975
0.550,-0.16,-0.02,-0.02,0.00,-0.00,0.00,0.05,0.00,-0.01,-0.00,-0.00,0.00,63,105,89,975
0.563,-0.16,-0.03,0.00,0.00,0.00,-0.00,0.03,-0.01,0.00,0.00,0.00,0.00,63,106,87,975
0.575,-0.17,-0.02,0.00,0.00,0.00,-0.00,0.04,-0.02,-0.02,0.00,-0.00,0.00,62,110,86,975
0.587,-0.18,-0.01,-0.03,0.00,0.00,0.00,0.01,0.00,-0.02,0.00,-0.00,0.00,63,104,85,976
0.598,-0.18,-0.01,-0.02,0.00,-0.00,-0.00,0.03,0.00,-0.03,0.00,-0.00,0.00,62,109,82,975
0.611,-0.18,0.00,0.00,0.00,-0.00,-0.00,0.02,-0.02,-0.01,0.00,-0.00,0.00,63,111,83,975
0.623,-0.15,0.00,-0.03,0.00,-0.00,0.00,0.03,-0.01,-0.05,0.00,0.00,0.00,63,110,81,977
0.635,-0.19,-0.01,-0.02,-0.00,0.00,-0.00,0.02,0.00,-0.02,-0.00,0.00,0.00,62,106,80,975
0.645,-0.19,-0.02,-0.03,0.00,0.00,0.00,0.00,0.00,-0.01,-0.00,0.00,0.00,63,115,79,975
0.658,-0.16,-0.03,0.00,0.00,-0.00,0.00,0.02,0.00,-0.02,0.00,-0.00,-0.00,63,113,78,975
0.670,-0.17,-0.02,0.00,0.00,0.00,-0.00,0.04,-0.01,-0.04,-0.00,0.00,0.00,63,109,75,975
0.682,-0.17,-0.02,-0.02,0.00,0.00,0.00,0.03,-0.02,-0.03,-0.00,-0.00,-0.00,61,108,77,976
0.695,-0.18,-0.03,-0.02,0.00,0.00,0.00,0.02,-0.02,0.00,0.00,-0.00,0.00,62,111,75,975
0.706,-0.15,0.00,-0.01,0.00,0.00,0.00,0.03,0.01,-0.03,0.00,0.00,0.00,60,110,73,975
0.717,-0.18,-0.03,-0.03,0.00,-0.00,0.00,0.00,-0.01,-0.03,-0.00,-0.00,0.00,63,107,72,975
0.729,-0.17,-0.03,-0.06,-0.00,-0.00,-0.00,0.02,0.00,-0.02,-0.00,0.00,0.00,62,109,72,973
0.743,-0.15,-0.01,-0.02,0.00,-0.00,0.00,0.02,-0.03,-0.01,0.00,-0.00,0.00,63,111,71,975
0.754,-0.16,0.00,-0.02,0.00,0.00,0.00,0.02,0.01,-0.01,0.00,0.00,-0.00,60,114,69,976
0.765,-0.17,-0.01,0.01,0.00,0.00,-0.00,0.03,0.00,-0.01,0.00,0.00,-0.00,64,112,69,976
0.777,-0.15,-0.01,-0.08,0.00,-0.00,0.00,0.03,-0.02,-0.03,-0.00,-0.00,0.00,62,111,68,976
0.788,-0.18,-0.01,-0.04,0.00,0.00,0.00,0.02,0.00,-0.01,-0.00,0.00,0.00,64,109,68,974
0.798,-0.15,-0.02,0.00,0.00,0.00,0.00,0.04,-0.02,-0.03,0.00,0.00,-0.00,61,109,65,975
0.810,-0.18,0.00,0.00,0.00,-0.00,0.00,0.02,-0.02,-0.01,-0.00,-0.00,0.00,62,109,65,975
0.824,-0.18,-0.02,0.00,-0.00,0.00,0.00,0.04,-0.01,-0.02,0.00,-0.00,0.00,62,111,62,977
0.835,-0.15,-0.03,0.00,0.00,-0.00,0.00,0.04,0.01,-0.03,-0.00,-0.00,0.00,62,110,60,975
0.846,-0.17,-0.04,-0.01,0.00,0.00,0.00,0.02,0.01,-0.02,0.00,0.00,0.00,61,108,59,973
0.856,-0.16,-0.03,-0.02,0.00,0.00,0.00,0.02,0.00,-0.01,0.00,0.00,0.00,62,115,57,976
0.867,-0.17,-0.04,-0.02,0.00,-0.00,-0.00,0.01,0.00,-0.01,0.00,0.00,-0.00,60,111,55,975
0.878,-0.16,-0.01,-0.01,0.00,-0.00,0.00,0.03,-0.01,-0.06,-0.00,-0.00,0.00,62,108,55,975
0.889,-0.17,-0.02,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.00,0.00,66,114,51,976
0.900,-0.17,-0.02,-0.02,0.00,0.00,-0.00,0.00,-0.01,-0.02,0.00,0.00,-0.00,62,109,50,975
0.914,-0.16,-0.02,-0.01,0.00,0.00,-0.00,0.01,-0.01,-0.01,-0.00,0.00,0.00,63,113,46,974
0.925,-0.15,-0.03,-0.03,-0.00,0.00,0.00,0.01,-0.01,-0.03,0.00,-0.00,0.00,63,112,46,975
0.935,-0.17,-0.02,-0.03,0.00,0.00,0.00,0.04,0.00,-0.01,-0.00,-0.00,-0.00,64,114,43,976
0.947,-0.17,-0.02,-0.03,0.00,0.00,-0.00,0.03,0.00,0.00,0.00,-0.00,0.00,63,111,41,977
0.957,-0.17,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,61,109,40,977
0.967,-0.16,-0.01,0.00,0.00,0.00,-0.00,0.03,-0.03,-0.02,0.00,-0.00,0.00,60,110,38,974
0.977,-0.19,-0.04,-0.04,0.00,0.00,0.00,0.03,-0.01,-0.05,0.00,-0.00,0.00,63,111,36,975
0.988,-0.16,-0.02,-0.04,0.00,-0.00,-0.00,0.02,0.00,-0.02,-0.00,-0.00,0.00,63,108,33,975
0.998,-0.19,-0.01,-0.02,-0.00,0.00,0.00,0.03,0.00,-0.02,0.00,0.00,0.00,65,109,33,974
1.008,-0.16,-0.01,0.00,0.00,0.00,-0.00,0.01,0.00,-0.02,-0.00,0.00,0.00,63,109,32,975
1.019,-0.19,-0.02,-0.01,0.00,0.00,-0.00,0.00,0.00,-0.01,0.00,0.00,0.00,62,106,31,977
1.033,-0.18,-0.02,-0.03,0.00,0.00,-0.00,0.02,0.00,-0.03,-0.00,-0.00,0.00,62,109,30,976
1.046,-0.17,-0.01,-0.03,0.00,-0.00,-0.00,0.03,0.01,-0.05,0.00,-0.00,0.00,61,113,30,976
1.056,-0.17,0.00,-0.01,0.00,0.00,0.00,0.01,0.01,-0.03,-0.00,-0.00,-0.00,61,113,27,975
1.066,-0.20,-0.03,-0.02,0.00,0.00,0.00,0.02,0.01,-0.02,-0.00,0.00,0.00,62,109,28,975
1.077,-0.17,-0.01,-0.02,0.00,0.00,-0.00,0.02,-0.03,-0.06,-0.00,0.00,0.00,61,109,28,976
1.087,-0.16,-0.01,-0.02,0.00,0.00,0.00,0.04,0.01,-0.01,0.00,0.00,0.00,63,107,28,975
1.097,-0.17,-0.02,-0.04,0.00,0.00,0.00,0.02,-0.02,-0.02,0.00,0.00,0.00,63,110,28,975
1.107,-0.17,-0.02,0.00,0.00,0.00,-0.00,0.04,0.00,-0.02,0.00,0.00,0.00,66,109,28,975
1.118,-0.17,-0.02,0.00,0.00,0.00,0.00,0.02,-0.02,-0.05,0.00,0.00,-0.00,64,106,26,972
1.129,-0.16,-0.04,-0.04,0.00,0.00,0.00,0.03,-0.01,-0.03,0.00,0.00,0.00,65,104,27,977
1.140,-0.16,-0.02,-0.01,0.00,0.00,-0.00,0.04,-0.01,-0.02,0.00,0.00,-0.00,66,104,27,975
1.150,-0.18,-0.03,0.00,0.00,-0.00,-0.00,0.01,0.00,-0.02,0.00,0.00,-0.00,65,110,27,975
1.165,-0.16,-0.03,0.00,0.00,0.00,0.00,0.00,-0.02,-0.04,0.00,0.00,0.00,71,109,26,977
1.176,-0.13,-0.02,-0.01,0.00,-0.00,0.00,0.01,0.00,0.00,0.00,0.00,-0.00,74,109,26,975
1.187,-0.16,-0.01,0.00,-0.00,0.00,0.00,0.02,0.00,-0.01,0.00,-0.00,-0.00,75,107,26,976
1.197,-0.18,-0.01,-0.02,0.00,0.00,0.00,0.02,-0.01,0.00,0.00,0.00,0.00,84,113,27,975
1.208,-0.17,-0.01,0.00,0.00,0.00,0.00,0.03,0.00,-0.02,-0.00,0.00,-0.00,88,111,26,975
1.218,-0.17,-0.01,0.00,0.00,0.00,-0.00,0.03,0.00,-0.02,0.00,0.00,0.00,92,113,26,976
1.228,-0.14,-0.01,-0.04,0.00,0.00,-0.00,0.02,0.00,-0.03,0.00,0.00,0.00,96,110,27,975
1.238,-0.19,-0.03,-0.02,-0.00,0.00,0.00,0.03,-0.02,0.00,0.00,-0.00,0.00,106,112,26,975
1.249,-0.19,-0.04,-0.01,0.00,0.00,0.00,0.03,-0.01,0.00,0.00,-0.00,-0.00,109,111,26,975
1.260,-0.15,-0.05,-0.01,0.00,0.00,-0.00,0.02,0.00,-0.02,-0.00,-0.00,0.00,115,109,24,976
1.274,-0.15,-0.02,-0.01,0.00,-0.00,0.00,0.05,0.01,-0.03,0.00,-0.00,0.00,122,109,26,975
1.287,-0.14,-0.02,-0.05,0.00,0.00,-0.00,0.01,0.00,-0.04,-0.00,0.00,0.00,128,107,25,975
1.298,-0.18,-0.03,0.00,0.00,0.00,-0.00,0.03,0.00,0.00,-0.00,0.00,-0.00,135,108,25,973
1.308,-0.17,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.00,-0.00,0.00,0.00,141,110,26,975
1.318,-0.16,0.00,-0.03,-0.00,-0.00,0.00,0.02,-0.01,0.00,-0.00,0.00,0.00,143,108,26,975
1.329,-0.16,0.00,-0.03,0.00,-0.00,-0.00,0.02,0.00,-0.01,0.00,0.00,0.00,150,108,26,978
1.339,-0.17,-0.01,-0.03,0.00,-0.00,0.00,0.03,0.00,-0.03,0.00,0.00,-0.00,153,107,26,975
1.350,-0.17,-0.03,-0.01,0.00,0.00,0.00,0.03,-0.01,0.00,0.00,0.00,0.00,159,114,26,976
1.363,-0.17,-0.03,0.00,-0.00,-0.00,0.00,0.01,-0.01,0.00,-0.00,0.00,-0.00,162,112,24,975
1.377,-0.17,-0.03,-0.02,-0.00,-0.00,0.00,0.02,0.00,-0.02,0.00,0.00,-0.00,164,110,27,976
1.388,-0.18,-0.03,-0.03,-0.00,-0.00,0.00,0.05,0.00,-0.03,-0.00,0.00,0.00,170,105,26,975
1.398,-0.19,-0.02,-0.02,-0.00,-0.00,-0.00,0.02,-0.01,-0.02,0.00,-0.00,0.00,173,110,26,975
1.409,-0.17,-0.01,-0.01,-0.00,-0.00,-0.00,0.04,-0.02,-0.03,0.00,0.00,-0.00,176,108,26,977
1.424,-0.16,-0.01,-0.02,0.00,0.00,0.00,0.02,0.01,-0.01,0.00,-0.00,0.00,177,107,26,975
1.437,-0.19,0.00,-0.05,0.00,0.00,0.00,0.02,-0.01,-0.03,0.00,0.00,0.00,177,105,24,975
1.448,-0.18,-0.02,-0.03,-0.00,-0.00,-0.00,0.04,0.00,0.00,-0.00,-0.00,-0.00,182,101,26,976
1.459,-0.17,0.00,0.00,-0.00,-0.00,-0.00,0.02,-0.01,0.00,0.00,0.00,0.00,181,105,25,975
1.470,-0.15,-0.02,0.02,0.00,-0.00,-0.00,0.01,0.00,0.00,0.00,-0.00,0.00,181,106,26,974
1.483,-0.17,-0.04,-0.03,-0.00,-0.00,-0.00,0.02,-0.01,-0.04,0.00,-0.00,0.00,181,103,26,975
1.497,-0.18,0.00,-0.02,-0.00,-0.00,0.00,0.01,-0.01,-0.03,0.00,-0.00,0.00,181,112,25,974
1.509,-0.17,-0.04,0.00,-0.00,-0.00,0.00,0.02,0.00,-0.03,0.00,-0.00,0.00,182,106,26,973
1.519,-0.15,-0.01,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,181,111,25,975
1.531,-0.17,-0.02,0.00,-0.00,0.00,0.00,0.02,-0.01,0.00,0.00,-0.00,-0.00,179,104,25,976
1.546,-0.18,-0.01,-0.03,-0.00,0.00,-0.00,0.03,-0.02,-0.02,0.00,0.00,0.00,182,108,26,977
1.558,-0.18,-0.02,-0.02,-0.00,-0.00,-0.00,0.02,-0.02,-0.02,0.00,0.00,0.00,177,104,24,975
1.569,-0.14,-0.03,0.00,-0.00,0.00,0.00,0.02,0.00,-0.02,0.00,0.00,0.00,179,105,26,975
1.580,-0.19,-0.03,-0.01,0.00,0.00,-0.00,0.03,0.01,-0.05,0.00,0.00,0.00,177,104,25,974
1.594,-0.16,-0.01,-0.05,-0.00,0.00,-0.00,0.03,-0.04,-0.03,0.00,-0.00,0.00,176,101,26,975
1.606,-0.19,-0.02,-0.06,-0.00,-0.00,-0.00,0.03,-0.04,-0.03,0.00,0.00,0.00,176,109,26,975
1.618,-0.17,-0.02,0.00,-0.00,0.00,0.00,0.02,0.00,-0.02,0.00,-0.00,-0.00,169,107,26,975
1.630,-0.17,-0.02,0.00,0.00,0.00,-0.00,0.02,-0.01,-0.04,0.00,0.00,0.00,168,107,26,975
1.641,-0.16,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,-0.02,0.00,0.01,0.00,169,106,26,975
1.651,-0.15,-0.02,0.00,-0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,166,109,26,976
1.664,-0.16,-0.03,0.00,-0.00,-0.00,0.00,0.02,0.00,-0.01,0.00,-0.00,-0.00,164,109,26,976
1.678,-0.18,-0.02,-0.03,-0.00,-0.00,0.00,0.04,-0.01,-0.01,0.00,-0.00,0.00,160,108,27,977
1.689,-0.16,-0.02,-0.02,-0.00,0.00,-0.00,0.02,-0.01,-0.04,-0.00,0.00,-0.00,157,111,25,975
1.700,-0.19,-0.04,-0.01,-0.00,0.00,0.00,0.03,-0.02,-0.01,0.00,0.00,0.00,155,108,25,975
1.713,-0.17,-0.03,-0.01,0.00,0.00,0.00,0.02,-0.02,-0.02,0.00,-0.00,0.00,152,110,27,976
1.727,-0.19,-0.02,-0.01,-0.00,0.00,0.00,0.02,0.00,-0.01,0.00,-0.00,0.00,148,109,26,975
1.739,-0.17,-0.01,-0.02,-0.00,0.00,-0.00,0.03,-0.01,-0.01,-0.00,0.00,-0.00,151,107,27,977
1.750,-0.17,-0.01,0.00,-0.00,0.00,0.00,0.05,0.00,0.00,-0.00,0.00,0.00,146,109,26,976
1.763,-0.18,-0.03,0.00,0.00,0.00,-0.00,0.03,0.00,-0.03,0.00,0.00,-0.00,142,108,26,976
1.776,-0.15,-0.03,0.00,-0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.00,0.00,139,110,26,974
1.789,-0.18,-0.02,0.00,-0.00,-0.00,0.00,0.04,0.00,-0.03,0.00,0.00,0.00,138,108,25,975
1.801,-0.18,0.00,-0.01,-0.00,0.00,-0.00,0.00,-0.01,-0.02,0.00,0.00,0.00,133,103,25,975
1.813,-0.17,-0.02,0.01,-0.00,-0.00,0.00,0.04,-0.02,-0.02,-0.00,0.00,-0.00,135,104,26,975
1.826,-0.16,0.00,0.00,0.00,0.00,-0.00,0.03,0.00,-0.03,0.00,0.00,0.00,130,105,26,976
1.838,-0.17,-0.01,-0.01,0.00,-0.00,-0.00,0.03,-0.01,-0.03,0.00,-0.00,-0.00,128,103,26,975
1.851,-0.18,-0.03,-0.01,-0.00,-0.00,-0.00,0.03,-0.01,-0.01,0.00,0.00,0.00,122,98,27,974
1.863,-0.16,-0.03,-0.02,-0.00,-0.00,-0.00,0.03,-0.01,0.00,0.00,0.00,0.00,119,103,26,977
1.875,-0.17,-0.02,-0.03,0.00,0.00,-0.00,0.05,0.00,0.00,0.00,-0.00,-0.00,121,102,26,975
1.889,-0.17,-0.03,0.00,-0.00,0.00,0.00,0.03,0.00,-0.01,0.00,0.00,0.00,116,96,27,976
1.901,-0.17,-0.03,-0.02,0.00,0.00,-0.00,0.03,0.00,-0.03,-0.00,0.00,-0.00,113,96,25,975
1.913,-0.19,-0.04,-0.02,0.00,-0.00,0.00,0.03,-0.02,-0.02,0.00,0.00,0.00,112,99,26,976
1.925,-0.16,-0.01,-0.01,0.00,-0.00,-0.00,0.04,-0.02,-0.02,-0.00,-0.00,0.00,109,98,26,974
1.938,-0.16,-0.01,0.00,0.00,-0.00,0.00,0.03,0.00,-0.03,0.00,0.00,0.00,107,99,25,975
1.950,-0.17,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,-0.03,0.00,0.00,-0.00,105,104,25,975
1.962,-0.17,-0.02,0.00,0.00,-0.00,-0.00,0.02,-0.01,0.00,-0.00,0.00,0.00,100,104,25,976
1.975,-0.15,-0.01,-0.01,0.00,0.00,-0.00,0.01,-0.02,-0.03,-0.00,-0.00,0.00,100,106,26,976
1.987,-0.18,-0.01,-0.03,0.00,0.00,0.00,0.03,0.00,-0.04,-0.00,-0.00,0.00,93,108,26,975
1.999,-0.16,-0.02,-0.04,0.00,-0.00,0.00,0.02,-0.02,-0.02,0.00,-0.00,0.00,88,107,24,975
2.012,-0.16,-0.03,-0.02,0.00,0.00,-0.00,0.04,0.01,-0.01,-0.00,0.00,0.00,85,109,27,975
2.024,-0.16,-0.03,0.00,0.00,0.00,0.00,0.03,0.00,-0.01,-0.00,-0.00,0.00,82,109,26,975
2.035,-0.16,-0.03,-0.02,0.00,-0.00,0.00,0.04,-0.02,-0.05,0.00,-0.00,0.00,79,108,27,974
2.047,-0.19,0.00,0.00,0.00,-0.00,0.00,0.04,-0.01,0.00,-0.00,0.00,0.00,80,108,27,975
2.058,-0.17,0.00,0.00,-0.00,-0.00,0.00,0.05,0.00,-0.02,0.00,-0.00,0.00,78,111,26,976
2.070,-0.18,-0.04,-0.04,0.00,-0.00,-0.00,0.03,-0.01,-0.01,0.00,-0.00,0.00,77,110,26,976
2.082,-0.17,-0.02,-0.04,0.00,-0.00,0.00,0.03,-0.01,-0.02,0.00,0.00,0.00,73,110,26,975
2.094,-0.17,0.00,0.00,-0.00,0.00,-0.00,0.02,-0.02,0.00,-0.00,-0.00,0.00,68,108,24,975
2.106,-0.17,-0.02,0.00,-0.00,-0.00,0.00,0.03,0.00,-0.02,0.00,0.00,0.00,67,107,26,976
2.116,-0.15,0.00,-0.02,0.00,0.00,-0.00,0.01,0.00,-0.02,-0.00,0.00,0.00,69,110,26,975
2.126,-0.19,-0.02,-0.01,0.00,-0.00,-0.00,0.02,0.00,0.00,0.00,0.00,0.00,67,110,26,976
2.138,-0.17,-0.01,0.00,0.00,-0.00,0.00,0.03,0.00,-0.03,0.00,0.00,-0.00,69,103,26,974
2.151,-0.15,-0.02,0.00,-0.00,-0.00,-0.00,0.04,-0.01,0.00,0.00,0.00,0.00,73,100,26,972
2.164,-0.16,-0.02,-0.01,0.00,-0.00,0.00,0.03,0.00,-0.04,0.00,-0.00,-0.00,77,105,26,977
2.175,-0.18,-0.03,-0.04,0.00,-0.00,-0.00,0.02,0.00,0.00,0.00,-0.00,-0.00,78,100,26,975
2.186,-0.19,0.00,-0.02,0.00,-0.00,-0.00,0.03,-0.02,-0.05,0.00,0.00,0.00,84,104,26,975
2.196,-0.18,-0.02,-0.02,0.00,-0.00,-0.00,0.04,0.00,-0.02,0.00,0.00,0.00,84,105,26,975
2.206,-0.16,0.00,0.00,0.00,-0.00,-0.00,0.02,-0.03,-0.01,0.00,0.00,0.00,86,107,26,976
2.217,-0.16,-0.04,0.00,-0.00,0.00,-0.00,0.02,0.00,-0.03,-0.00,0.00,0.00,87,106,25,975
2.228,-0.17,-0.02,-0.05,0.00,0.00,-0.00,0.02,0.00,-0.03,-0.00,0.00,-0.00,90,108,27,977
2.240,-0.15,-0.02,-0.03,0.00,-0.00,0.00,0.02,0.00,-0.05,-0.00,-0.00,0.00,94,108,26,972
2.252,-0.19,-0.01,0.00,0.00,-0.00,0.00,0.02,0.00,-0.03,0.00,-0.00,-0.00,94,115,27,975
2.264,-0.16,-0.01,0.00,0.00,0.00,-0.00,0.01,-0.01,-0.03,0.00,0.00,0.00,99,113,26,975
2.276,-0.17,-0.02,-0.04,-0.00,-0.00,0.00,0.02,-0.02,-0.02,-0.00,-0.00,0.00,96,113,27,975
2.286,-0.16,-0.02,-0.03,0.00,0.00,-0.00,0.01,0.00,-0.02,0.00,0.00,0.00,101,114,26,975
2.296,-0.17,-0.02,-0.01,0.00,-0.00,0.00,0.03,-0.03,-0.02,0.00,-0.00,0.00,100,114,24,976
2.306,-0.14,0.00,0.00,0.00,0.00,-0.00,0.02,-0.04,-0.02,-0.00,-0.00,-0.00,101,112,25,976
2.318,-0.16,-0.01,-0.02,0.00,-0.00,0.00,0.02,-0.03,-0.03,0.00,0.00,-0.00,101,114,26,975
2.328,-0.15,0.00,-0.01,0.00,0.00,0.00,0.01,-0.03,-0.02,0.00,0.00,0.00,103,114,25,975
2.339,-0.16,0.00,-0.04,0.00,0.00,0.00,0.03,-0.01,-0.04,-0.00,-0.00,0.00,104,116,25,973
2.351,-0.18,-0.01,-0.01,0.00,-0.00,0.00,0.01,-0.01,-0.03,0.00,-0.00,0.00,101,113,25,973
2.365,-0.18,-0.02,-0.02,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,104,113,26,975
2.376,-0.18,0.00,-0.01,0.00,0.00,-0.00,0.03,-0.02,-0.03,0.00,0.00,-0.00,101,117,26,975
2.386,-0.16,0.00,-0.02,0.00,0.00,0.00,0.04,-0.02,-0.02,0.00,-0.00,0.00,104,114,26,975
2.397,-0.15,-0.01,-0.02,-0.00,0.00,0.00,0.02,0.00,-0.03,0.00,0.00,0.00,103,114,25,973
2.407,-0.16,0.00,-0.03,-0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,102,112,26,975
2.417,-0.18,-0.02,-0.01,-0.00,0.00,0.00,0.02,-0.01,-0.02,0.00,-0.00,0.00,101,114,24,976
2.427,-0.17,-0.02,-0.01,0.00,0.00,0.00,0.03,-0.01,-0.03,0.00,0.00,0.00,104,114,25,977
2.437,-0.16,-0.02,-0.04,0.00,0.00,0.00,0.01,-0.01,-0.05,0.00,0.00,0.00,103,114,25,975
2.448,-0.17,-0.02,-0.02,0.00,0.00,0.00,0.02,-0.01,-0.03,-0.00,-0.00,-0.00,100,111,24,977
