Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
0.488,-0.14,0.02,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1,2,3,4
0.499,-0.15,0.03,-0.04,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1,2,3,4
0.511,-0.16,0.02,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,1,2,3,4
0.523,-0.15,0.04,-0.05,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,1,2,3,4
0.536,-0.19,0.03,-0.08,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1,2,3,4
0.546,-0.17,0.02,-0.06,0.00,-0.00,0.00,0.01,-0.15,-0.11,-0.00,0.00,0.00,1,2,3,4
0.556,-0.16,0.01,-0.07,0.00,0.00,-0.00,0.03,-0.16,-0.08,-0.00,-0.00,0.00,1,2,3,4
0.566,-0.16,0.03,-0.04,0.00,-0.00,0.00,0.03,-0.12,-0.08,0.00,-0.00,0.00,1,2,3,4
0.576,-0.18,0.04,-0.06,0.00,-0.00,-0.00,0.02,-0.14,-0.08,-0.00,-0.00,0.00,1,2,3,4
0.587,-0.17,0.01,-0.06,0.00,-0.00,-0.00,0.01,-0.17,-0.07,0.00,-0.00,0.00,1,2,3,4
0.596,-0.16,0.02,-0.03,0.00,0.00,-0.00,0.02,-0.15,-0.06,0.00,-0.00,0.00,1,2,3,4
0.606,-0.19,0.02,-0.05,0.00,0.00,0.00,0.03,-0.16,-0.11,0.00,-0.00,-0.00,1,2,3,4
0.616,-0.17,0.01,-0.05,-0.00,0.00,0.00,0.03,-0.15,-0.10,-0.00,-0.00,0.00,1,2,3,4
0.627,-0.19,0.02,-0.07,-0.00,0.00,0.00,0.03,-0.13,-0.05,-0.00,0.00,0.00,1,2,3,4
0.637,-0.17,0.00,-0.09,0.00,0.00,-0.00,0.01,-0.15,-0.07,-0.00,0.00,-0.00,1,2,3,4
0.646,-0.18,0.03,-0.06,0.00,-0.00,-0.00,0.01,-0.13,-0.06,-0.00,0.00,0.00,1,2,3,4
