Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
7.976,0.00,0.00,0.07,0.00,0.00,-0.00,0.00,-0.05,0.00,0.00,-0.00,0.00,55,19,122,45
7.989,0.00,-0.02,0.06,0.00,0.00,-0.00,0.02,-0.09,0.00,0.00,0.00,0.00,55,19,123,44
8.000,0.00,-0.01,0.02,0.00,0.00,0.00,0.00,-0.06,0.01,0.00,-0.00,0.00,55,19,124,44
8.012,0.00,-0.01,0.03,0.00,0.00,-0.00,0.01,-0.05,0.00,0.00,0.00,0.00,56,20,122,44
8.024,0.00,-0.01,0.09,0.00,-0.00,0.00,0.03,-0.05,-0.01,0.00,0.00,0.00,54,19,123,45
8.037,0.01,0.00,0.07,0.00,-0.00,-0.00,0.02,-0.05,0.00,0.00,-0.00,-0.00,55,17,125,46
8.047,0.00,-0.02,-0.01,0.00,-0.00,-0.00,0.00,-0.04,0.02,0.00,-0.00,0.00,55,18,125,45
8.061,0.02,-0.01,0.04,0.00,0.00,-0.00,0.00,-0.05,0.00,-0.00,-0.00,0.00,54,20,123,45
8.072,0.00,0.00,0.10,0.00,0.00,-0.00,0.01,-0.05,0.01,0.00,-0.00,-0.00,55,19,123,47
8.084,0.00,0.00,0.05,0.00,0.00,-0.00,0.00,-0.10,0.00,0.00,0.00,0.00,54,18,126,45
8.096,0.00,-0.03,-0.01,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,54,19,125,45
8.110,0.00,-0.02,-0.02,0.00,0.00,0.00,0.00,-0.04,0.01,0.00,0.00,0.00,54,20,119,47
8.122,0.00,0.00,0.10,0.00,0.00,0.00,0.01,-0.07,0.02,0.00,0.00,-0.00,55,19,122,44
8.133,0.01,0.00,0.06,0.00,-0.00,-0.00,0.03,-0.04,0.00,-0.00,0.00,0.00,54,19,121,45
8.146,-0.01,0.00,-0.04,-0.00,0.00,0.00,0.02,-0.05,0.00,0.00,0.00,0.00,54,19,123,45
8.158,0.00,-0.01,0.02,0.00,0.00,-0.00,0.00,-0.04,0.03,0.00,-0.00,0.00,54,20,119,45
8.170,0.00,-0.03,0.07,0.00,-0.00,-0.00,0.0
